No.,Year,site,zone,OC - C.baronessa,OC - C.trifascialis,OC - C.lunulatus, OC - C.aureofasciatus,OC - C.bennetti,OC - C.pelewensis,OC - C.plebeius,OC - C.rainfordi,SC - C.melannotus,SC - C.unimaculatus,FC - C.citrinellus,FC - C.ephippium,FC - C.kleinii,FC - C.mertensii,FC - C.speculum,FC - C.ulientensis,NC - C.auriga,NC - C.flavirostris,NC - C.lineolatus,NC - C.lunula,NC - C.rafflesi,NC - C.semion,NC - C.vagabundus,Obligate corallivores,Facultative corallivores,Non corallivores,No. species,Total
184,1996,WM,Base,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,2,2,3,8
185,1996,WM,Base,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7
186,1996,LH,Flat,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,0,0,2,4,5,6,5,15
187,1996,LH,Flat,1,1,3,0,0,0,0,0,1,0,5,0,2,0,0,0,1,0,0,0,2,0,0,6,7,3,8,16
188,1996,LH,Flat,2,0,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,5,10
189,1996,LH,Flat,2,0,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,9,4,1,5,14
190,1996,LH,Flat,1,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,10
191,1996,LH,Crest,0,1,4,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,6,10
192,1996,LH,Crest,4,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,5,12
193,1996,LH,Crest,3,0,4,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,9,6,2,7,17
194,1996,LH,Crest,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,7
195,1996,LH,Crest,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,5
196,1996,LH,Slope,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,7
197,1996,LH,Slope,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,3,0,0,3,5,0,11,8,16
198,1996,LH,Slope,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,4,3,6
199,1996,LH,Slope,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,3,6
200,1996,LH,Slope,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6
201,1996,LH,Base,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,4
202,1996,LH,Base,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,3,1,3,3,7
203,1996,LH,Base,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,5,1,4,7
204,1996,LH,Base,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,3,3,5
205,1996,LH,Base,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,4,4,2,5,10
206,1996,SI,Flat,3,2,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,12
207,1996,SI,Flat,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,9
208,1996,SI,Flat,6,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,5,16
209,1996,SI,Flat,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,4,3,7
210,1996,SI,Flat,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,4,2,4,7
211,1996,SI,Crest,3,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,1,5,14
212,1996,SI,Crest,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,4,12
213,1996,SI,Crest,1,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,9
214,1996,SI,Crest,4,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,14
215,1996,SI,Crest,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,9,0,4,6,13
216,1996,SI,Slope,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,3,6
217,1996,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,4
218,1996,SI,Slope,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,2,4,4,9
219,1996,SI,Slope,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,6
220,1996,SI,Slope,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2
221,1996,SI,Base,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,2,4,4,9
222,1996,SI,Base,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,6
223,1996,SI,Base,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,2,3,7
224,1996,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
225,1996,SI,Base,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,6
226,1997,NR,Flat,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,4,10
227,1997,NR,Flat,2,2,4,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,2,2,7,17
228,1997,NR,Flat,0,0,7,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,17
229,1997,NR,Flat,1,0,4,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,5,14
230,1997,NR,Flat,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,4,15
231,1997,NR,Crest,11,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,3,14
232,1997,NR,Crest,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,2,3,10
233,1997,NR,Crest,1,0,5,0,0,0,1,0,1,0,1,2,0,0,0,2,0,0,0,0,1,0,0,8,5,1,8,14
234,1997,NR,Crest,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,9
235,1997,NR,Crest,4,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,11,2,1,6,14
236,1997,NR,Slope,1,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,2,7,0,5,9
237,1997,NR,Slope,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,4,7
238,1997,NR,Slope,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,7
239,1997,NR,Slope,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,3,4
240,1997,NR,Slope,2,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,6,3,2,7,11
241,1997,NR,Base,1,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,7,1,4,7,12
242,1997,NR,Base,3,0,2,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,2,10,4,2,5,16
243,1997,NR,Base,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,4,7
244,1997,NR,Base,4,0,4,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,9,4,1,6,14
245,1997,NR,Base,1,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,4,10
246,1997,WM,Flat,2,0,5,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,9,6,1,5,16
247,1997,WM,Flat,0,2,4,1,0,0,0,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,2,9,4,4,9,17
248,1997,WM,Flat,1,0,2,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,12
249,1997,WM,Flat,3,0,3,2,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,2,9,5,4,8,18
250,1997,WM,Flat,1,0,5,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,3,0,5,10
251,1997,WM,Crest,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,2,4,10
252,1997,WM,Crest,6,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,15,2,4,6,21
253,1997,WM,Crest,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,8,0,5,7,13
254,1997,WM,Crest,5,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,2,1,4,12
255,1997,WM,Crest,2,3,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,6,12
256,1997,WM,Slope,0,0,5,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,2,0,4,11
257,1997,WM,Slope,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
258,1997,WM,Slope,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,3,9
259,1997,WM,Slope,0,0,2,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,6,9
260,1997,WM,Slope,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,3,2,5,7
261,1997,WM,Base,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3
262,1997,WM,Base,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,2,1,3,6
263,1997,WM,Base,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,1,3,3,9
264,1997,WM,Base,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,4,7
265,1997,WM,Base,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,3,6
266,1997,LH,Flat,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,4,4,3,6,11
267,1997,LH,Flat,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,4,14
268,1997,LH,Flat,0,0,2,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,4,9
269,1997,LH,Flat,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,4
270,1997,LH,Flat,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,3,8
271,1997,LH,Crest,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,7
272,1997,LH,Crest,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,10
273,1997,LH,Crest,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,1,6,1,3,6,10
274,1997,LH,Crest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2
275,1997,LH,Crest,1,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,9
276,1997,LH,Slope,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,6
277,1997,LH,Slope,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2
278,1997,LH,Slope,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,1,1,0,0,2,0,0,3,10,2,6,7,18
279,1997,LH,Slope,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2
280,1997,LH,Slope,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,1,4,5,10
281,1997,LH,Base,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,3,5
282,1997,LH,Base,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,3
283,1997,LH,Base,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,2,4,3,4,5,11
284,1997,LH,Base,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,2,1,4,8
285,1997,LH,Base,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,7
286,1997,SI,Flat,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,6
287,1997,SI,Flat,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,5,6
288,1997,SI,Flat,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,7
289,1997,SI,Flat,1,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,5,10
290,1997,SI,Flat,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,6,2,4,6,12
291,1997,SI,Crest,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7
292,1997,SI,Crest,1,1,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,6,3,1,6,10
293,1997,SI,Crest,2,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,5,3,2,6,10
294,1997,SI,Crest,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,8
295,1997,SI,Crest,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,5,11
296,1997,SI,Slope,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,4
297,1997,SI,Slope,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,4,4,6
298,1997,SI,Slope,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3
299,1997,SI,Slope,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,1,3,3,12
300,1997,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,3,3,5
301,1997,SI,Base,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,2,3,4
302,1997,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
303,1997,SI,Base,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5
304,1997,SI,Base,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,7
305,1997,SI,Base,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,4
306,1998,NR,Flat,1,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,4,16
307,1998,NR,Flat,3,0,6,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,5,22
308,1998,NR,Flat,0,0,8,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,11,4,2,5,17
309,1998,NR,Flat,2,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,9,4,2,5,15
310,1998,NR,Flat,5,3,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,1,9,4,3,8,16
311,1998,NR,Crest,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,2,9
312,1998,NR,Crest,5,2,4,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,14,4,2,8,20
313,1998,NR,Crest,4,2,5,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,13,3,2,8,18
314,1998,NR,Crest,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,11
315,1998,NR,Crest,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,9
316,1998,NR,Slope,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,6,1,2,5,9
317,1998,NR,Slope,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2,0,3,10
318,1998,NR,Slope,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,7
319,1998,NR,Slope,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,4,7
320,1998,NR,Slope,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4
321,1998,NR,Base,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,2,5
322,1998,NR,Base,8,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,2,0,3,14
323,1998,NR,Base,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,4
324,1998,NR,Base,4,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,6,5,4,5,15
325,1998,NR,Base,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,3,4
326,1998,WM,Flat,2,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,10
327,1998,WM,Flat,0,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,10
328,1998,WM,Flat,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2,3,12
329,1998,WM,Flat,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,6
330,1998,WM,Flat,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,3,9
331,1998,WM,Crest,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6
332,1998,WM,Crest,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,0,6,5,14
333,1998,WM,Crest,4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,15
334,1998,WM,Crest,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,3,9
335,1998,WM,Crest,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,2,3,11
336,1998,WM,Slope,0,0,2,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,4,5,4,6,6,15
337,1998,WM,Slope,1,0,5,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,0,5,13
338,1998,WM,Slope,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,8
339,1998,WM,Slope,0,0,4,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,7,4,1,5,12
340,1998,WM,Slope,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,3,6
341,1998,WM,Base,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,7,2,5,5,14
342,1998,WM,Base,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
343,1998,WM,Base,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,7,1,2,4,10
344,1998,WM,Base,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,2,1,4,8
345,1998,WM,Base,0,0,3,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,1,5,9
346,1998,LH,Flat,0,0,1,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,8
347,1998,LH,Flat,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,5,9
348,1998,LH,Flat,0,1,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,4,4,2,6,10
349,1998,LH,Flat,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,5,8
350,1998,LH,Flat,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,5,7
351,1998,LH,Crest,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,10
352,1998,LH,Crest,0,0,2,0,0,0,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,6,9
353,1998,LH,Crest,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,4,6
354,1998,LH,Crest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
355,1998,LH,Crest,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,4,2,5,9
356,1998,LH,Slope,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,3,4
357,1998,LH,Slope,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,3,7
358,1998,LH,Slope,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,5,2,1,5,8
359,1998,LH,Slope,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,4,4
360,1998,LH,Slope,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,5
361,1998,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
362,1998,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,4,3,5
363,1998,LH,Base,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,4,4
364,1998,LH,Base,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,4
365,1998,LH,Base,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,3,2,3,5,8
366,1998,SI,Flat,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6
367,1998,SI,Flat,0,0,2,0,0,0,2,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,6,6,3,6,15
368,1998,SI,Flat,0,2,6,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,12,3,2,6,17
369,1998,SI,Flat,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,6
370,1998,SI,Flat,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,2,4,9
371,1998,SI,Crest,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5
372,1998,SI,Crest,4,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,10
373,1998,SI,Crest,3,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1,4,10
