No.,Year,site,zone,OC - C.baronessa,OC - C.trifascialis,OC - C.lunulatus, OC - C.aureofasciatus,OC - C.bennetti,OC - C.pelewensis,OC - C.plebeius,OC - C.rainfordi,SC - C.melannotus,SC - C.unimaculatus,FC - C.citrinellus,FC - C.ephippium,FC - C.kleinii,FC - C.mertensii,FC - C.speculum,FC - C.ulientensis,NC - C.auriga,NC - C.flavirostris,NC - C.lineolatus,NC - C.lunula,NC - C.rafflesi,NC - C.semion,NC - C.vagabundus,Obligate corallivores,Facultative corallivores,Non corallivores,No. species,Total
754,2017,LH,Crest,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,5
755,2017,LH,Crest,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7
756,2017,LH,Slope,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,5,3,7
757,2017,LH,Slope,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,4,5,9
758,2017,LH,Slope,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,5
759,2017,LH,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2
760,2017,LH,Slope,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
761,2017,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
762,2017,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,2,6
763,2017,LH,Base,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,4,1,4,7
764,2017,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3
765,2017,LH,Base,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,3,5
766,2017,SI,Flat,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,2,8,3,3,13
767,2017,SI,Flat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2
768,2017,SI,Flat,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,2,15
769,2017,SI,Flat,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,1,8,2,3,11
770,2017,SI,Flat,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,2,11
771,2017,SI,Crest,0,0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,2,1,11,2,4,14
772,2017,SI,Crest,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,3
773,2017,SI,Crest,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,3,2,4,5,9
774,2017,SI,Crest,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,2,10
775,2017,SI,Crest,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,3,0,7,5,3,12
776,2017,SI,Slope,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,3,4,7
777,2017,SI,Slope,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2
778,2017,SI,Slope,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,2,5,7
779,2017,SI,Slope,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,4
780,2017,SI,Slope,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,3,4
781,2017,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,2017,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
783,2017,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3
784,2017,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
785,2017,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,3
786,2019,NR,Flat,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,2,15
787,2019,NR,Flat,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,15
788,2019,NR,Flat,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,7
789,2019,NR,Flat,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,2,7
790,2019,NR,Flat,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,2,0,11,4,3,15
791,2019,NR,Crest,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4
792,2019,NR,Crest,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,1,11,2,3,14
793,2019,NR,Crest,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,2,11
794,2019,NR,Crest,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6
795,2019,NR,Crest,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,8
796,2019,NR,Slope,0,1,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,0,1,2,7,3,6,12
797,2019,NR,Slope,0,0,0,0,0,0,0,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,2,2,9,2,4,13
798,2019,NR,Slope,0,0,2,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,2,2,16,2,4,20
799,2019,NR,Slope,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,3,14
800,2019,NR,Slope,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,4
801,2019,NR,Base,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0,3,6
802,2019,NR,Base,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,2,5,0,3,7
803,2019,NR,Base,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
804,2019,NR,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,2,4
805,2019,NR,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2019,WM,Flat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
807,2019,WM,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,6
808,2019,WM,Flat,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,2,7
809,2019,WM,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4
810,2019,WM,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
811,2019,WM,Crest,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,3,7
812,2019,WM,Crest,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,3,3,5
813,2019,WM,Crest,0,0,2,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,3,9
814,2019,WM,Crest,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,2,1,4,6,4,11
815,2019,WM,Crest,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
816,2019,WM,Slope,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,4
817,2019,WM,Slope,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4
818,2019,WM,Slope,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,2,4,4,6,6,14
819,2019,WM,Slope,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,3,4
820,2019,WM,Slope,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,4,3,1,4,8
821,2019,WM,Base,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,2,4
822,2019,WM,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2
823,2019,WM,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,2,7
824,2019,WM,Base,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,3,4
825,2019,WM,Base,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,4,0,2,8,5,10
826,2019,LH,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4
827,2019,LH,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4
828,2019,LH,Flat,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9
829,2019,LH,Flat,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,7
830,2019,LH,Flat,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,4
831,2019,LH,Crest,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,10,2,3,12
832,2019,LH,Crest,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4
833,2019,LH,Crest,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,4
834,2019,LH,Crest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,3
835,2019,LH,Crest,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,3,4,3,7
836,2019,LH,Slope,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,4,9
837,2019,LH,Slope,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,5
838,2019,LH,Slope,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,5
839,2019,LH,Slope,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,4,0,6,4,10
840,2019,LH,Slope,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,4,3,6
841,2019,LH,Base,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,6,1,3,7
842,2019,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,3,3
843,2019,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,2,3
844,2019,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,2019,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2019,SI,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,2,5
847,2019,SI,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,6
848,2019,SI,Flat,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,5
849,2019,SI,Flat,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,3,4
850,2019,SI,Flat,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,10,0,8,10,3,18
851,2019,SI,Crest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
852,2019,SI,Crest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
853,2019,SI,Crest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,3
854,2019,SI,Crest,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
855,2019,SI,Crest,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,3,6,3,9
856,2019,SI,Slope,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,2,5
857,2019,SI,Slope,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,3,5
858,2019,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
859,2019,SI,Slope,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,3,4,6
860,2019,SI,Slope,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
861,2019,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
862,2019,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
863,2019,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
864,2019,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
865,2019,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3
866,2020,NR,Flat,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3
867,2020,NR,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
868,2020,NR,Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2020,NR,Flat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,3
870,2020,NR,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
871,2020,NR,Crest,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,2,6,4,4,12
872,2020,NR,Crest,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,4,1,4,8
873,2020,NR,Crest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,2020,NR,Crest,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,2,12
875,2020,NR,Crest,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,3,9
876,2020,NR,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2020,NR,Slope,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,3,7
878,2020,NR,Slope,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4
879,2020,NR,Slope,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,6
880,2020,NR,Slope,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,4,6
881,2020,NR,Base,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,2,6
882,2020,NR,Base,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
883,2020,NR,Base,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,3,4
884,2020,NR,Base,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7
885,2020,NR,Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
886,2020,WM,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
887,2020,WM,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
888,2020,WM,Flat,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6
889,2020,WM,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
890,2020,WM,Flat,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,5
891,2020,WM,Crest,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,3,4,4,7
892,2020,WM,Crest,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4
893,2020,WM,Crest,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3
894,2020,WM,Crest,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,3
895,2020,WM,Crest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2
896,2020,WM,Slope,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
897,2020,WM,Slope,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3
898,2020,WM,Slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,2,3,4
899,2020,WM,Slope,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,4,4,7
900,2020,WM,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
901,2020,WM,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
902,2020,WM,Base,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
903,2020,WM,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
904,2020,WM,Base,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,4,3,5
905,2020,WM,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,2020,LH,Flat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,3,4
907,2020,LH,Flat,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,7
908,2020,LH,Flat,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4
909,2020,LH,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
910,2020,LH,Flat,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,6,4,3,10
911,2020,LH,Crest,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,3,4,7
912,2020,LH,Crest,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
913,2020,LH,Crest,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,2,3,5
914,2020,LH,Crest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,2,3
915,2020,LH,Crest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
916,2020,LH,Slope,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
917,2020,LH,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
918,2020,LH,Slope,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,3,2,1,4,6
919,2020,LH,Slope,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,3
920,2020,LH,Slope,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,3,4
921,2020,LH,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,2,4
922,2020,LH,Base,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,3,4
923,2020,LH,Base,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5
924,2020,LH,Base,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,2,5
925,2020,LH,Base,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,5
926,2020,SI,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,6
927,2020,SI,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
928,2020,SI,Flat,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,5
929,2020,SI,Flat,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,6
930,2020,SI,Flat,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
931,2020,SI,Crest,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,4
932,2020,SI,Crest,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
933,2020,SI,Crest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,2020,SI,Crest,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5
935,2020,SI,Crest,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,6,1,4,8,4,13
936,2020,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4
937,2020,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
938,2020,SI,Slope,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,3
939,2020,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,2020,SI,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
941,2020,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,3,4,3,7
942,2020,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2
943,2020,SI,Base,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2
944,2020,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2
945,2020,SI,Base,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2
